"";"sexe";"nbenf";"moyf";"a52p";"a52m"
"7040";"1";4;78,8235294117647;"3";"3"
"7041";"2";2;90,5882352941177;"3";"4"
"7042";"1";3;84,7058823529412;"8";"8"
"7043";"2";3;82,3529411764706;"2";"2"
"7044";"1";2;82,3529411764706;"6";"6"
"7045";"1";2;74,1176470588235;"7";"4"
"7046";"2";4;81,1764705882353;"4";"2"
"7047";"2";2;78,8235294117647;"4";"6"
"7048";"1";3;74,1176470588235;"8";"8"
"7049";"2";2;81,1764705882353;"4";"2"
"7050";"2";3;82,3529411764706;"7";"6"
"7051";"2";3;87,0588235294118;"7";"6"
"7052";"2";2;72,9411764705882;"3";"4"
"7053";"2";2;78,8235294117647;"4";"4"
"7054";"1";1;76,4705882352941;"4";"1"
"7055";"2";1;87,0588235294118;"8";"4"
"7056";"1";1;82,3529411764706;"8";"8"
"7057";"2";1;89,4117647058823;"7";"7"
"7058";"1";4;77,6470588235294;"8";"5"
"7059";"2";3;95,2941176470588;"8";"7"
"7060";"2";3;91,7647058823529;"6";"6"
"7061";"2";2;88,235294117647;"8";"6"
"7062";"2";3;87,0588235294118;"8";"6"
"7063";"2";3;87,0588235294118;"8";"8"
"7064";"2";3;77,6470588235294;"8";"8"
"7065";"2";1;92,9411764705882;"5";"4"
"7066";"2";3;84,7058823529412;"8";"7"
"7067";"2";4;77,6470588235294;"8";"7"
"7068";"1";2;88,235294117647;"8";"7"
"7069";"1";3;87,0588235294118;"5";"7"
"7070";"2";2;72,9411764705882;"7";"4"
"7071";"1";3;75,2941176470588;"6";"6"
"7072";"2";2;74,1176470588235;"2";"2"
"7073";"2";3;92,9411764705882;"7";"7"
"7074";"1";2;78,8235294117647;"7";"7"
"7075";"1";5;81,1764705882353;"8";"8"
"7076";"1";2;92,9411764705882;"8";"3"
"7077";"2";2;85,8823529411765;"8";"7"
"7078";"1";1;61,1764705882353;"1";"1"
"7079";"1";3;77,6470588235294;"8";"7"
"7080";"1";2;76,4705882352941;"2";"2"
"7081";"2";2;84,7058823529412;"2";"2"
"7082";"2";2;72,9411764705882;"3";"8"
"7083";"1";3;68,2352941176471;"4";"6"
"7084";"2";3;68,2352941176471;"1";"1"
"7085";"1";2;81,1764705882353;"2";"6"
"7086";"2";2;60;"1";"1"
"7087";"1";3;78,8235294117647;"6";"6"
"7088";"1";1;75,2941176470588;"6";"4"
"7089";"2";2;90,5882352941177;"3";"3"
"7090";"1";2;80;"6";"6"
"7091";"1";2;72,9411764705882;"6";"3"
"7092";"1";2;85,8823529411765;"3";"3"
"7093";"2";2;68,2352941176471;"4";"1"
"7094";"1";2;71,7647058823529;"2";"3"
"7095";"1";3;81,1764705882353;"8";"1"
"7096";"1";2;83,5294117647059;"7";"7"
"7097";"2";2;90,5882352941177;"3";"6"
"7098";"1";2;92,9411764705882;"8";"8"
"7099";"1";2;94,1176470588235;"8";"5"
"7100";"2";2;87,0588235294118;"3";"3"
"7101";"2";1;74,1176470588235;"3";"6"
"7102";"1";1;62,3529411764706;"4";"4"
"7103";"2";1;92,9411764705882;"7";"6"
"7104";"1";1;78,8235294117647;"4";"7"
"7105";"2";5;91,7647058823529;"2";"3"
"7106";"1";2;72,9411764705882;"6";"5"
"7107";"2";2;83,5294117647059;"8";"6"
"7108";"1";2;74,1176470588235;"8";"1"
"7109";"2";1;96,4705882352941;"2";"3"
"7110";"1";2;68,2352941176471;"7";"7"
"7111";"2";2;84,7058823529412;"8";"7"
"7112";"2";2;61,1764705882353;"1";"2"
"7113";"1";2;75,2941176470588;"8";"8"
"7114";"2";2;60;"2";"2"
"7115";"2";2;78,8235294117647;"5";"6"
"7116";"2";6;71,7647058823529;"2";"2"
"7117";"1";2;65,8823529411765;"4";"5"
"7118";"2";2;81,1764705882353;"8";"4"
"7119";"2";2;76,4705882352941;"4";"2"
"7120";"1";3;60;"4";"1"
"7121";"2";2;89,4117647058823;"4";"7"
"7122";"1";1;55,2941176470588;"2";"2"
"7123";"1";2;84,7058823529412;"2";"3"
"7124";"2";1;75,2941176470588;"4";"4"
"7125";"2";2;83,5294117647059;"1";"3"
"7126";"2";2;91,7647058823529;"3";"6"
"7127";"1";3;78,8235294117647;"2";"3"
"7128";"1";2;75,2941176470588;"2";"7"
"7129";"1";2;89,4117647058823;"7";"6"
"7130";"2";2;88,235294117647;"6";"6"
"7131";"2";2;76,4705882352941;"2";"1"
"7132";"2";2;82,3529411764706;"3";"3"
"7133";"1";2;88,235294117647;"5";"7"
"7134";"2";3;70,5882352941177;"4";"4"
"7135";"1";2;75,2941176470588;"2";"2"
"7136";"1";3;50,5882352941176;"3";"3"
"7137";"1";2;94,1176470588235;"8";"5"
"7138";"2";2;77,6470588235294;"4";"4"
"7139";"2";2;72,9411764705882;"6";"6"
"7140";"2";3;85,8823529411765;"2";"2"
"7141";"2";2;55,2941176470588;"1";"2"
"7142";"1";2;71,7647058823529;"4";"2"
"7143";"2";2;70,5882352941177;"2";"4"
"7144";"1";3;76,4705882352941;"4";"1"
"7145";"1";3;65,8823529411765;"2";"3"
"7146";"1";2;85,8823529411765;"6";"6"
"7147";"2";2;74,1176470588235;"5";"6"
"7148";"2";2;74,1176470588235;"4";"7"
"7149";"2";3;83,5294117647059;"4";"1"
"7150";"2";2;83,5294117647059;"5";"6"
"7151";"1";2;94,1176470588235;"4";"5"
"7152";"2";5;68,2352941176471;"1";"7"
"7153";"2";3;68,2352941176471;"7";"2"
"7154";"1";3;89,4117647058823;"8";"7"
"7155";"1";3;80;"8";"8"
"7156";"2";2;94,1176470588235;"2";"6"
"7157";"2";3;69,4117647058823;"2";"1"
"7158";"1";3;64,7058823529412;"4";"4"
"7159";"2";4;71,7647058823529;"2";"2"
"7160";"2";3;76,4705882352941;"4";"2"
"7161";"2";4;75,2941176470588;"4";"2"
"7162";"2";3;80;"2";"2"
"7163";"1";3;80;"4";"3"
"7164";"1";1;58,8235294117647;"4";"1"
"7165";"1";4;68,2352941176471;"4";"1"
"7166";"2";2;69,4117647058823;"2";"6"
"7167";"1";3;55,2941176470588;"6";"6"
"7168";"2";1;68,2352941176471;"7";"2"
"7169";"2";2;58,8235294117647;"2";"4"
"7170";"1";3;58,8235294117647;"6";"4"
"7171";"2";2;56,4705882352941;"4";"3"
"7172";"2";3;67,0588235294118;"1";"1"
"7173";"1";1;72,9411764705882;"5";"1"
"7174";"1";5;23,5294117647059;"2";"2"
"7175";"1";2;75,2941176470588;"2";"4"
"7176";"1";3;71,7647058823529;"3";"4"
"7177";"2";2;63,5294117647059;"2";"2"
"7178";"1";2;77,6470588235294;"3";"4"
"7179";"1";2;65,8823529411765;"4";"4"
"7180";"2";3;83,5294117647059;"4";"5"
"7181";"1";2;81,1764705882353;"3";"5"
"7182";"1";2;82,3529411764706;"4";"4"
"7183";"2";3;75,2941176470588;"4";"1"
"7184";"2";4;62,3529411764706;"1";"1"
"7185";"1";2;80;"6";"6"
"7186";"2";3;84,7058823529412;"4";"6"
"7187";"1";3;89,4117647058823;"6";"6"
"7188";"2";2;45,8823529411765;"4";"1"
"7189";"1";3;83,5294117647059;"4";"1"
"7190";"2";3;34,1176470588235;"1";"1"
"7191";"1";5;77,6470588235294;"8";"8"
"7192";"2";3;97,6470588235294;"2";"3"
"7193";"2";2;72,9411764705882;"7";"7"
"7194";"2";2;81,1764705882353;"2";"1"
"7195";"1";3;57,6470588235294;"2";"1"
"7196";"1";4;20;"1";"1"
"7197";"2";3;57,6470588235294;"2";"2"
"7198";"1";2;85,8823529411765;"4";"5"
"7199";"2";3;85,8823529411765;"4";"2"
"7200";"1";2;52,9411764705882;"5";"4"
"7201";"1";1;70,5882352941177;"1";"1"
"7202";"2";3;74,1176470588235;"4";"1"
"7203";"1";2;49,4117647058823;"4";"1"
"7204";"1";3;57,6470588235294;"4";"3"
"7205";"2";2;49,4117647058823;"1";"8"
"7206";"1";3;52,9411764705882;"4";"1"
"7207";"1";8;31,7647058823529;"1";"1"
"7208";"2";3;58,8235294117647;"1";"1"
"7209";"1";1;56,4705882352941;"2";"2"
"7210";"1";4;60;"1";"1"
"7211";"1";2;52,9411764705882;"2";"2"
"7212";"1";2;68,2352941176471;"5";"3"
"7213";"2";3;51,7647058823529;"6";"3"
"7214";"2";3;76,4705882352941;"4";"3"
"7215";"2";3;89,4117647058823;"7";"7"
"7216";"2";2;81,1764705882353;"3";"6"
"7217";"2";2;75,2941176470588;"3";"6"
"7218";"1";2;83,5294117647059;"5";"5"
"7219";"1";2;68,2352941176471;"5";"5"
"7220";"1";2;81,1764705882353;"8";"6"
"7221";"2";3;54,1176470588235;"1";"2"
"7222";"1";2;71,7647058823529;"5";"5"
"7223";"1";3;56,4705882352941;"2";"2"
"7224";"2";6;47,0588235294118;"1";"1"
"7225";"2";2;49,4117647058823;"4";"1"
"7226";"2";5;55,2941176470588;"1";"1"
"7227";"1";1;63,5294117647059;"4";"1"
"7228";"1";4;75,2941176470588;"7";"6"
"7229";"1";2;56,4705882352941;"2";"2"
"7230";"2";2;61,1764705882353;"1";"1"
"7231";"2";3;71,7647058823529;"4";"6"
"7232";"2";1;56,4705882352941;"2";"2"
"7233";"2";3;43,5294117647059;"2";"3"
"7234";"2";7;60;"4";"4"
"7235";"2";3;57,6470588235294;"2";"3"
"7236";"1";3;62,3529411764706;"1";"2"
"7237";"1";3;68,2352941176471;"3";"1"
"7238";"2";7;92,9411764705882;"5";"5"
"7239";"2";5;28,2352941176471;"1";"2"
"7240";"2";3;48,2352941176471;"1";"1"
"7241";"1";3;64,7058823529412;"2";"1"
"7242";"2";4;51,7647058823529;"1";"1"
"7243";"1";2;75,2941176470588;"4";"7"
"7244";"1";2;60;"3";"2"
"7245";"2";3;80;"8";"3"
"7246";"1";2;44,7058823529412;"4";"2"
"7247";"2";4;82,3529411764706;"8";"8"
"7248";"1";3;78,8235294117647;"8";"7"
"7249";"1";1;83,5294117647059;"2";"1"
"7250";"2";4;81,1764705882353;"7";"3"
"7251";"1";1;67,0588235294118;"1";"5"
"7252";"2";2;65,8823529411765;"6";"3"
"7253";"1";2;78,8235294117647;"1";"1"
"7254";"1";3;87,0588235294118;"8";"8"
"7255";"1";2;89,4117647058823;"2";"6"
"7256";"1";2;62,3529411764706;"4";"2"
"7257";"2";3;68,2352941176471;"1";"1"
"7258";"2";2;88,235294117647;"3";"5"
"7259";"1";1;87,0588235294118;"8";"6"
"7260";"2";1;72,9411764705882;"3";"5"
"7261";"1";2;69,4117647058823;"2";"5"
"7262";"1";2;71,7647058823529;"5";"6"
"7263";"2";3;55,2941176470588;"4";"1"
"7264";"2";3;58,8235294117647;"4";"3"
"7265";"1";3;75,2941176470588;"7";"8"
"7266";"1";3;78,8235294117647;"6";"5"
"7267";"1";2;75,2941176470588;"3";"2"
"7268";"2";3;87,0588235294118;"8";"6"
"7269";"2";1;90,5882352941177;"2";"1"
"7270";"2";4;89,4117647058823;"8";"8"
"7271";"2";2;85,8823529411765;"2";"6"
"7272";"2";2;68,2352941176471;"3";"5"
"7273";"2";3;83,5294117647059;"4";"5"
"7274";"2";3;82,3529411764706;"8";"7"
"7275";"1";2;88,235294117647;"6";"6"
"7276";"2";3;83,5294117647059;"3";"2"
"7277";"1";3;58,8235294117647;"4";"4"
"7278";"2";2;64,7058823529412;"6";"7"
"7279";"1";2;91,7647058823529;"7";"3"
"7280";"2";2;75,2941176470588;"7";"4"
"7281";"2";3;77,6470588235294;"4";"1"
"7282";"2";4;75,2941176470588;"6";"6"
"7283";"2";2;56,4705882352941;"1";"2"
"7284";"2";6;55,2941176470588;"1";"1"
"7285";"2";3;60;"2";"6"
"7286";"2";4;67,0588235294118;"1";"4"
"7287";"1";3;67,0588235294118;"1";"6"
"7288";"1";2;75,2941176470588;"2";"2"
"7289";"2";2;72,9411764705882;"8";"4"
"7290";"2";3;76,4705882352941;"7";"7"
"7291";"1";4;42,3529411764706;"1";"2"
"7292";"2";2;84,7058823529412;"4";"2"
"7293";"2";2;95,2941176470588;"3";"6"
"7294";"2";3;84,7058823529412;"8";"8"
"7295";"2";2;75,2941176470588;"4";"2"
"7296";"2";3;80;"1";"1"
"7297";"1";2;55,2941176470588;"7";"3"
"7298";"1";3;45,8823529411765;"6";"5"
"7299";"1";2;68,2352941176471;"1";"3"
"7300";"1";2;88,235294117647;"4";"7"
"7301";"2";2;48,2352941176471;"4";"4"
"7302";"2";2;80;"4";"4"
"7303";"2";3;84,7058823529412;"8";"7"
"7304";"2";3;76,4705882352941;"4";"6"
"7305";"1";3;64,7058823529412;"4";"7"
"7306";"2";1;64,7058823529412;"1";"1"
"7307";"1";2;60;"4";"2"
"7308";"2";3;52,9411764705882;"7";"8"
"7309";"1";2;84,7058823529412;"3";"7"
"7310";"2";2;88,235294117647;"2";"3"
"7311";"2";3;78,8235294117647;"1";"6"
"7312";"1";2;70,5882352941177;"4";"3"
"7313";"1";3;82,3529411764706;"8";"7"
"7314";"1";3;87,0588235294118;"7";"8"
"7315";"1";3;83,5294117647059;"8";"7"
"7316";"1";3;72,9411764705882;"5";"2"
"7317";"1";4;57,6470588235294;"1";"4"
"7318";"2";2;70,5882352941177;"6";"7"
"7319";"2";2;75,2941176470588;"3";"1"
"7320";"1";2;72,9411764705882;"5";"4"
"7321";"1";2;44,7058823529412;"4";"4"
"7322";"1";2;81,1764705882353;"4";"6"
"7323";"1";2;57,6470588235294;"1";"5"
"7324";"1";1;91,7647058823529;"8";"8"
"7325";"1";3;76,4705882352941;"5";"4"
"7326";"2";2;57,6470588235294;"1";"6"
"7327";"2";2;89,4117647058823;"6";"6"
"7328";"2";3;84,7058823529412;"4";"7"
"7329";"2";3;87,0588235294118;"1";"5"
"7330";"2";2;80;"4";"3"
"7331";"1";2;77,6470588235294;"7";"7"
"7332";"1";2;58,8235294117647;"4";"2"
"7333";"1";8;49,4117647058823;"1";"1"
"7334";"2";6;32,9411764705882;"1";"2"
"7335";"2";2;71,7647058823529;"8";"8"
"7336";"1";2;64,7058823529412;"4";"2"
"7337";"1";4;81,1764705882353;"7";"4"
"7338";"1";1;61,1764705882353;"6";"6"
"7339";"1";2;77,6470588235294;"3";"6"
"7340";"1";1;35,2941176470588;"4";"4"
"7341";"2";3;81,1764705882353;"7";"3"
"7342";"1";3;57,6470588235294;"2";"3"
"7343";"1";4;67,0588235294118;"1";"3"
"7344";"2";3;80;"5";"5"
"7345";"2";3;84,7058823529412;"6";"6"
"7346";"1";1;87,0588235294118;"7";"8"
"7347";"2";1;88,235294117647;"4";"5"
"7348";"1";2;63,5294117647059;"4";"7"
"7349";"2";2;81,1764705882353;"6";"6"
"7350";"2";3;69,4117647058823;"7";"7"
"7351";"2";2;92,9411764705882;"4";"4"
"7352";"2";2;78,8235294117647;"6";"3"
"7353";"2";3;71,7647058823529;"1";"3"
"7354";"2";3;83,5294117647059;"2";"2"
"7355";"2";2;82,3529411764706;"7";"7"
"7356";"1";4;75,2941176470588;"6";"6"
"7357";"2";2;88,235294117647;"4";"3"
"7358";"1";3;76,4705882352941;"7";"6"
"7359";"2";3;88,235294117647;"2";"2"
"7360";"2";2;94,1176470588235;"8";"7"
"7361";"1";3;75,2941176470588;"8";"3"
"7362";"2";1;70,5882352941177;"6";"7"
"7363";"1";1;65,8823529411765;"6";"5"
"7364";"2";2;54,1176470588235;"4";"5"
"7365";"1";3;45,8823529411765;"2";"6"
"7366";"2";2;75,2941176470588;"4";"2"
"7367";"1";2;55,2941176470588;"6";"7"
"7368";"2";3;83,5294117647059;"6";"7"
"7369";"2";3;80;"6";"3"
"7370";"2";2;77,6470588235294;"4";"1"
"7371";"1";4;81,1764705882353;"1";"2"
"7372";"2";1;82,3529411764706;"4";"3"
"7373";"2";2;97,6470588235294;"8";"8"
"7374";"1";1;84,7058823529412;"4";"7"
"7375";"2";1;62,3529411764706;"4";"4"
"7376";"2";2;77,6470588235294;"4";"4"
"7377";"2";3;77,6470588235294;"1";"3"
"7378";"1";3;72,9411764705882;"2";"2"
"7379";"1";3;54,1176470588235;"7";"7"
"7380";"2";2;71,7647058823529;"4";"4"
"7381";"1";2;65,8823529411765;"3";"7"
"7382";"2";2;87,0588235294118;"4";"4"
"7383";"2";3;62,3529411764706;"1";"2"
"7384";"1";2;38,8235294117647;"6";"5"
"7385";"2";2;52,9411764705882;"2";"3"
"7386";"2";4;65,8823529411765;"2";"2"
"7387";"2";3;62,3529411764706;"3";"1"
"7388";"1";1;62,3529411764706;"4";"3"
"7389";"2";2;67,0588235294118;"3";"1"
"7390";"1";2;83,5294117647059;"6";"4"
"7391";"1";1;87,0588235294118;"6";"4"
"7392";"1";2;90,5882352941177;"4";"6"
"7393";"2";3;78,8235294117647;"5";"6"
"7394";"2";2;54,1176470588235;"2";"4"
"7395";"1";2;89,4117647058823;"7";"6"
"7396";"2";1;72,9411764705882;"2";"4"
"7397";"1";3;63,5294117647059;"2";"1"
"7398";"2";3;74,1176470588235;"2";"6"
"7399";"1";2;70,5882352941177;"3";"4"
"7400";"2";2;70,5882352941177;"4";"2"
"7401";"2";5;61,1764705882353;"1";"1"
"7402";"2";2;64,7058823529412;"2";"1"
"7403";"1";1;75,2941176470588;"6";"7"
"7404";"1";2;77,6470588235294;"6";"6"
"7405";"2";2;70,5882352941177;"4";"2"
"7406";"1";2;57,6470588235294;"4";"4"
"7407";"1";3;65,8823529411765;"8";"7"
"7408";"2";2;87,0588235294118;"4";"3"
"7409";"1";1;91,7647058823529;"1";"4"
"7410";"2";2;65,8823529411765;"1";"1"
"7411";"1";3;84,7058823529412;"3";"8"
"7412";"2";3;65,8823529411765;"2";"2"
"7413";"1";2;82,3529411764706;"2";"4"
"7414";"2";2;69,4117647058823;"2";"8"
"7415";"2";2;62,3529411764706;"6";"4"
"7416";"1";2;85,8823529411765;"4";"2"
"7417";"1";1;77,6470588235294;"1";"1"
"7418";"2";3;85,8823529411765;"2";"2"
"7419";"1";2;78,8235294117647;"8";"7"
"7420";"2";2;84,7058823529412;"6";"3"
"7421";"1";1;74,1176470588235;"2";"4"
"7422";"1";3;68,2352941176471;"4";"4"
"7423";"1";3;95,2941176470588;"8";"6"
"7424";"1";2;90,5882352941177;"6";"5"
"7425";"2";1;91,7647058823529;"8";"6"
"7426";"2";1;90,5882352941177;"8";"6"
"7427";"2";2;56,4705882352941;"5";"2"
"7428";"2";3;80;"4";"2"
"7429";"1";3;76,4705882352941;"8";"8"
"7430";"1";2;83,5294117647059;"7";"8"
"7431";"1";2;83,5294117647059;"8";"7"
"7432";"1";1;88,235294117647;"2";"2"
"7433";"2";4;57,6470588235294;"5";"1"
"7434";"1";1;57,6470588235294;"8";"4"
"7435";"1";3;54,1176470588235;"4";"1"
"7436";"2";2;89,4117647058823;"7";"3"
"7437";"2";2;78,8235294117647;"6";"7"
"7438";"1";2;75,2941176470588;"2";"2"
"7439";"2";2;64,7058823529412;"6";"6"
"7440";"1";2;62,3529411764706;"6";"4"
"7441";"2";2;83,5294117647059;"8";"8"
"7442";"2";2;70,5882352941177;"4";"3"
"7443";"1";3;77,6470588235294;"4";"5"
"7444";"2";2;70,5882352941177;"4";"2"
"7445";"1";3;76,4705882352941;"4";"5"
"7446";"2";4;70,5882352941177;"6";"4"
"7447";"2";2;89,4117647058823;"5";"5"
"7448";"1";1;51,7647058823529;"6";"1"
"7449";"2";2;64,7058823529412;"2";"2"
"7450";"2";2;78,8235294117647;"4";"1"
"7451";"1";4;69,4117647058823;"1";"1"
"7452";"2";4;77,6470588235294;"1";"1"
"7453";"2";4;47,0588235294118;"1";"1"
"7454";"2";2;80;"6";"6"
"7455";"2";4;69,4117647058823;"4";"4"
"7456";"2";2;72,9411764705882;"1";"1"
"7457";"1";2;74,1176470588235;"6";"8"
"7458";"1";2;76,4705882352941;"7";"7"
"7459";"1";2;87,0588235294118;"4";"2"
"7460";"2";2;78,8235294117647;"6";"7"
"7461";"1";2;62,3529411764706;"4";"4"
"7462";"1";4;54,1176470588235;"1";"1"
"7463";"2";3;68,2352941176471;"2";"2"
"7464";"1";2;76,4705882352941;"6";"6"
"7465";"1";1;71,7647058823529;"4";"1"
"7466";"1";3;62,3529411764706;"1";"6"
"7467";"2";3;56,4705882352941;"2";"2"
"7468";"2";3;43,5294117647059;"2";"4"
"7469";"1";2;75,2941176470588;"1";"5"
"7470";"2";3;62,3529411764706;"1";"1"
"7471";"1";2;44,7058823529412;"4";"4"
"7472";"2";4;56,4705882352941;"4";"3"
"7473";"1";7;64,7058823529412;"1";"1"
"7474";"1";2;65,8823529411765;"3";"3"
"7475";"2";1;61,1764705882353;"1";"4"
"7476";"1";2;51,7647058823529;"7";"5"
"7477";"2";2;72,9411764705882;"4";"4"
"7478";"1";2;68,2352941176471;"8";"7"
"7479";"1";2;64,7058823529412;"8";"5"
"7480";"2";4;67,0588235294118;"3";"4"
"7481";"2";1;78,8235294117647;"3";"8"
"7482";"2";2;84,7058823529412;"4";"1"
"7483";"1";2;90,5882352941177;"6";"8"
"7484";"2";3;74,1176470588235;"4";"2"
"7485";"2";2;64,7058823529412;"2";"1"
"7486";"2";3;71,7647058823529;"2";"2"
"7487";"2";4;65,8823529411765;"4";"1"
"7488";"2";2;63,5294117647059;"5";"2"
"7489";"2";1;76,4705882352941;"2";"3"
"7490";"2";1;70,5882352941177;"4";"3"
"7491";"1";1;61,1764705882353;"3";"3"
"7492";"2";2;90,5882352941177;"4";"2"
"7493";"2";3;74,1176470588235;"1";"1"
"7494";"1";3;88,235294117647;"4";"6"
"7495";"2";2;89,4117647058823;"4";"6"
"7496";"2";2;83,5294117647059;"2";"3"
"7497";"1";5;68,2352941176471;"1";"1"
"7498";"2";1;54,1176470588235;"4";"1"
"7499";"1";2;68,2352941176471;"2";"2"
"7500";"2";3;71,7647058823529;"2";"2"
"7501";"1";2;80;"2";"2"
"7502";"2";4;64,7058823529412;"4";"3"
"7503";"2";3;75,2941176470588;"4";"3"
"7504";"1";4;68,2352941176471;"2";"2"
"7505";"1";4;61,1764705882353;"2";"2"
"7506";"2";2;85,8823529411765;"8";"8"
"7507";"1";2;80;"8";"6"
"7508";"2";2;74,1176470588235;"4";"4"
"7509";"1";3;83,5294117647059;"6";"6"
"7510";"1";3;70,5882352941177;"1";"1"
"7511";"1";4;61,1764705882353;"2";"2"
"7512";"1";2;62,3529411764706;"1";"4"
"7513";"1";3;91,7647058823529;"4";"3"
"7514";"1";2;83,5294117647059;"8";"8"
"7515";"1";2;68,2352941176471;"1";"6"
"7516";"2";2;63,5294117647059;"1";"1"
"7517";"2";3;83,5294117647059;"5";"7"
"7518";"2";2;65,8823529411765;"1";"2"
"7519";"2";2;77,6470588235294;"3";"3"
"7520";"1";3;78,8235294117647;"5";"4"
"7521";"2";3;78,8235294117647;"2";"1"
"7522";"1";5;91,7647058823529;"6";"6"
"7523";"1";2;72,9411764705882;"5";"2"
"7524";"2";1;96,4705882352941;"4";"6"
"7525";"2";4;96,4705882352941;"5";"6"
"7526";"2";2;70,5882352941177;"6";"7"
"7527";"2";4;72,9411764705882;"4";"3"
"7528";"2";2;82,3529411764706;"2";"1"
"7529";"2";6;78,8235294117647;"2";"2"
"7530";"1";2;64,7058823529412;"2";"4"
"7531";"1";2;75,2941176470588;"2";"6"
"7532";"1";3;77,6470588235294;"2";"2"
"7533";"2";2;62,3529411764706;"4";"4"
"7534";"2";3;88,235294117647;"4";"2"
"7535";"2";2;74,1176470588235;"2";"5"
"7536";"1";1;55,2941176470588;"6";"3"
"7537";"2";3;58,8235294117647;"6";"4"
"7538";"2";3;81,1764705882353;"4";"4"
"7539";"1";3;77,6470588235294;"2";"2"
"7540";"1";2;90,5882352941177;"4";"2"
"7541";"1";3;84,7058823529412;"6";"6"
"7542";"1";3;87,0588235294118;"1";"2"
"7543";"2";2;85,8823529411765;"4";"2"
"7544";"1";3;68,2352941176471;"8";"6"
"7545";"1";3;67,0588235294118;"6";"4"
"7546";"1";2;77,6470588235294;"4";"2"
"7547";"2";5;69,4117647058823;"2";"2"
"7548";"2";3;80;"6";"4"
"7549";"2";2;65,8823529411765;"1";"1"
"7550";"1";1;87,0588235294118;"6";"4"
"7551";"1";2;81,1764705882353;"6";"2"
"7552";"1";4;88,235294117647;"8";"8"
"7553";"2";3;70,5882352941177;"2";"2"
"7554";"2";3;84,7058823529412;"2";"4"
"7555";"2";5;68,2352941176471;"2";"2"
"7556";"2";4;61,1764705882353;"5";"6"
"7557";"1";4;62,3529411764706;"2";"1"
"7558";"2";4;61,1764705882353;"1";"1"
"7559";"1";2;65,8823529411765;"2";"2"
"7560";"1";3;47,0588235294118;"1";"1"
"7561";"1";3;69,4117647058823;"4";"2"
"7562";"1";2;72,9411764705882;"6";"1"
"7563";"1";6;51,7647058823529;"1";"2"
"7564";"1";3;63,5294117647059;"1";"1"
"7565";"2";4;80;"6";"5"
"7566";"1";3;74,1176470588235;"1";"2"
"7567";"1";1;48,2352941176471;"4";"2"
"7568";"1";3;77,6470588235294;"6";"4"
"7569";"1";4;78,8235294117647;"2";"4"
"7570";"1";3;51,7647058823529;"1";"2"
"7571";"1";3;76,4705882352941;"1";"2"
"7572";"2";6;88,235294117647;"5";"5"
"7573";"2";4;77,6470588235294;"4";"4"
"7574";"1";4;70,5882352941177;"1";"6"
"7575";"2";2;64,7058823529412;"3";"2"
"7576";"2";3;65,8823529411765;"3";"1"
"7577";"1";3;67,0588235294118;"4";"5"
"7578";"1";2;76,4705882352941;"4";"2"
"7579";"2";2;80;"4";"5"
"7580";"2";2;77,6470588235294;"5";"3"
"7581";"1";5;83,5294117647059;"2";"2"
"7582";"2";2;91,7647058823529;"8";"6"
"7583";"2";2;82,3529411764706;"2";"2"
"7584";"2";2;92,9411764705882;"8";"6"
"7585";"2";2;64,7058823529412;"1";"1"
"7586";"1";2;82,3529411764706;"6";"6"
"7587";"2";2;89,4117647058823;"8";"8"
"7588";"2";3;88,235294117647;"2";"2"
"7589";"2";2;83,5294117647059;"6";"4"
"7590";"2";3;80;"4";"7"
"7591";"2";3;83,5294117647059;"2";"2"
"7592";"2";3;68,2352941176471;"2";"2"
"7593";"1";2;80;"7";"6"
"7594";"2";2;94,1176470588235;"7";"1"
"7595";"1";3;76,4705882352941;"4";"7"
"7596";"1";4;90,5882352941177;"7";"7"
"7597";"2";3;91,7647058823529;"8";"4"
"7598";"2";3;80;"7";"7"
"7599";"2";4;75,2941176470588;"2";"2"
"7600";"2";3;91,7647058823529;"6";"6"
"7601";"2";2;95,2941176470588;"7";"6"
"7602";"2";2;67,0588235294118;"6";"7"
"7603";"2";3;94,1176470588235;"6";"4"
"7604";"1";2;85,8823529411765;"7";"8"
"7605";"1";3;78,8235294117647;"8";"7"
"7606";"2";6;45,8823529411765;"1";"2"
"7607";"2";2;58,8235294117647;"1";"1"
"7608";"1";1;76,4705882352941;"8";"8"
"7609";"2";1;69,4117647058823;"2";"3"
"7610";"2";1;72,9411764705882;"4";"2"
"7611";"2";2;72,9411764705882;"8";"6"
"7612";"2";1;89,4117647058823;"6";"6"
"7613";"2";4;78,8235294117647;"6";"1"
"7614";"2";4;61,1764705882353;"2";"1"
"7615";"2";2;89,4117647058823;"6";"3"
"7616";"1";2;91,7647058823529;"8";"7"
"7617";"2";1;84,7058823529412;"2";"4"
"7618";"2";1;75,2941176470588;"3";"1"
"7619";"2";2;90,5882352941177;"8";"5"
"7620";"1";2;88,235294117647;"3";"1"
"7621";"1";2;89,4117647058823;"6";"6"
"7622";"2";1;85,8823529411765;"8";"6"
"7623";"2";2;87,0588235294118;"6";"4"
"7624";"1";2;88,235294117647;"2";"6"
"7625";"1";3;84,7058823529412;"3";"6"
"7626";"1";2;70,5882352941177;"2";"6"
"7627";"1";2;84,7058823529412;"8";"7"
"7628";"2";2;91,7647058823529;"6";"2"
"7629";"1";1;64,7058823529412;"6";"8"
